tenure,monthly_charges,support_calls,usage_score,satisfaction,contract_type,payment_method,gender,total_charges,customer_id,churn
79.37202474861877,197.9169329293755,5.184044018608331,421.45490937371414,25.49530925966976,Month-to-month,Bank Transfer,Male,15709.067698641113,CUST00417,0
57.37956921859307,354.21054891381476,8.61002729190049,300.0048922556424,32.52425146558424,One year,Electronic Check,Female,20324.448709356082,CUST00418,1
72.98442528920204,282.0189711650571,3.8544421949120924,588.9317214126596,41.01265174151862,One year,Electronic Check,Male,20582.992531133736,CUST00419,0
71.21916838076969,146.79261877789833,4.709999705605162,370.2382223958668,36.25126822528291,One year,Bank Transfer,Male,10454.448233797275,CUST00420,0
86.90588715541065,183.24639597436442,6.099394436667307,313.43526283853345,18.96442021398125,One year,Electronic Check,Male,15925.19061018381,CUST00421,0
66.21200807811934,138.29603314938743,4.2935937401971085,628.9814615645463,41.57619594378125,Month-to-month,Credit Card,Male,9156.8580640591,CUST00422,0
39.64812393075418,217.53452430900546,4.707750604859809,597.4473563040277,29.318801237262655,Month-to-month,Mailed Check,Male,8624.835779021107,CUST00423,0
76.28503644010203,65.71243623465091,5.15743457542953,490.62525952244886,36.76207837376901,Month-to-month,Mailed Check,Male,5012.8755927282255,CUST00424,0
49.83399398288096,159.22350793520286,5.4842177053473975,393.46238000335114,39.105324401511304,Month-to-month,Credit Card,Female,7934.743336376098,CUST00425,0
49.279261687623446,210.56901678396997,5.9108105037564425,364.6504530178168,21.31942112800166,Month-to-month,Electronic Check,Female,10376.68568140283,CUST00426,0
67.10655344749365,201.0410798554856,5.617734693749767,382.7288603917576,34.1358055125779,Two year,Bank Transfer,Female,13491.173970463984,CUST00427,0
58.255178599816816,347.4969945862769,9.818249293849199,491.01287675429415,31.25574592559119,Month-to-month,Electronic Check,Male,20243.499482523137,CUST00428,1
65.99594141874482,163.77104156023358,4.426085602851568,339.025636144524,33.54392652899524,Month-to-month,Credit Card,Female,10808.224064896,CUST00429,0
69.07572523618514,294.984470890283,9.169940646785665,308.80266393232205,38.1327060767526,Month-to-month,Electronic Check,Male,20376.266260158638,CUST00430,1
73.14207754548396,199.70217704970102,6.634794261009268,370.43946204972184,17.962559273710884,One year,Mailed Check,Male,14606.632119771199,CUST00431,0
65.86163486824526,295.46247983021743,4.231709268675017,458.05432876209056,28.258248363573735,One year,Electronic Check,Male,19459.64196384406,CUST00432,1
60.16383630160987,247.04349785546486,4.591815228071817,428.69617289737994,30.494891478735656,Month-to-month,Credit Card,Male,14863.084564353298,CUST00433,0
63.35469369732291,137.14323819230793,4.84207389508093,484.53778167587734,28.27029989529827,Month-to-month,Mailed Check,Female,8688.667848332665,CUST00434,1
81.45149026155813,195.60545453730708,5.632395319839894,565.6442206040962,23.763824805322088,One year,Electronic Check,Male,15932.35577535312,CUST00435,0
34.917352009333484,247.6353460597447,6.575075671985058,442.10901637538865,17.176368421200447,Month-to-month,Electronic Check,Female,8646.77054832122,CUST00436,0
73.44622504359717,278.77927816431344,7.5091221323579775,400.97916805384637,12.449676227749807,Two year,Mailed Check,Male,20475.285601547737,CUST00437,0
83.2921128963222,298.6193682277416,5.355165500055291,401.4455388930334,27.508775175541544,One year,Bank Transfer,Female,24872.63813145346,CUST00438,0
83.35981221960034,169.47905526304314,5.806610868972734,416.0229792376678,21.141554018916363,Month-to-month,Mailed Check,Female,14127.742221882545,CUST00439,0
91.46415748459205,154.32754167840417,4.6171275347418295,405.35195762934893,31.53305087902836,Month-to-month,Bank Transfer,Female,14115.438576283503,CUST00440,0
87.85403002565046,297.4332716791131,4.061052932149618,488.7726918779469,33.61322930213177,Two year,Credit Card,Female,26130.71158072425,CUST00441,1
63.61342326077467,132.49721354020602,4.763719363637682,206.4108763393235,29.022350084904357,Month-to-month,Credit Card,Female,8428.60132580637,CUST00442,0
85.24814444624948,198.2999048969047,5.907907964289508,329.2257421475996,28.159927319759586,Month-to-month,Mailed Check,Female,16904.698936328867,CUST00443,0
70.17701433111928,248.32882970252933,6.104102884038598,341.6211190533006,35.02237158864232,Two year,Mailed Check,Male,17426.97584086448,CUST00444,0
111.55288173864881,289.87394502406374,6.009685885234411,384.9542562777287,35.62455602794595,Two year,Credit Card,Female,32336.27390838497,CUST00445,1
105.45719333171006,120.68110962791206,4.439153343075658,461.61063641545275,32.19552458721647,Two year,Bank Transfer,Male,12726.69110951602,CUST00446,0
45.3097676723378,134.6636339228726,5.2771597675964745,396.2114073337977,32.71908532085726,One year,Credit Card,Female,6101.577966958105,CUST00447,0
90.1134299033354,250.50899123436568,5.348556739933236,474.26326499243265,33.61359899861823,Month-to-month,Mailed Check,Male,22574.224421753275,CUST00448,0
107.07015347944451,330.44712594008195,10.386390072428343,398.8291860220582,35.383090383280845,Month-to-month,Credit Card,Female,35381.0244912459,CUST00449,1
83.0961977653741,231.3883885796396,5.008906796154892,338.4421722796387,28.194603796918646,One year,Mailed Check,Female,19227.49529802496,CUST00450,0
63.34793480394697,143.1127371122959,3.8099330994859324,436.2754245496256,34.10863455850151,One year,Mailed Check,Male,9065.896340204123,CUST00451,0
73.12176794651653,267.5585642793907,4.546516339653659,512.1699824539927,41.812350011878124,Month-to-month,Credit Card,Female,19564.35524934073,CUST00452,0
76.69681806163526,190.6029022940752,4.583088260384258,456.6710751726543,30.858139832481072,Two year,Bank Transfer,Female,14618.636119268325,CUST00453,0
89.47421788877455,305.0322674889933,1.8484473740096092,533.3757113363968,30.006785773352924,Month-to-month,Electronic Check,Female,27292.523564417144,CUST00454,1
77.48405840662394,258.472522971686,4.734374461951947,403.58562916748946,41.15096122022536,Month-to-month,Credit Card,Male,20027.500066445566,CUST00455,0
72.62189761212683,258.7634869763638,5.3453017389086135,419.46369769457306,35.247564647519255,Month-to-month,Electronic Check,Female,18791.895456954408,CUST00456,0
82.14832052363809,177.88496601869485,4.685200062426934,650.8375427302238,29.02669840137854,Month-to-month,Credit Card,Male,14612.951204840216,CUST00457,0
69.14611509175091,261.50439366349804,4.521611054909235,422.85348047210977,36.20118768077644,Month-to-month,Electronic Check,Female,18082.012901254773,CUST00458,0
126.50068866748065,178.96711054555584,5.919054576304033,396.4296172772619,22.0012019014964,Month-to-month,Bank Transfer,Female,22639.462732841952,CUST00459,0
64.73839802207021,271.19064267159865,10.958885768943604,402.5518177335547,41.43062588212527,Month-to-month,Bank Transfer,Male,17556.447765134973,CUST00460,1
71.72757273669532,286.67273438924235,6.1755719312437325,316.6901368484393,33.94909882930075,One year,Credit Card,Female,20562.33940753172,CUST00461,1
64.23622979989838,122.77947329821542,6.313104148871264,249.15690499936707,35.28218361417046,One year,Mailed Check,Female,7886.890461494653,CUST00462,0
70.46569452850795,190.44311841480254,5.5090395504855305,377.8740721721224,33.13970033846756,One year,Electronic Check,Male,13419.706607273944,CUST00463,0
86.384817900492,247.45273026802835,5.285484313348118,240.85697503734886,34.505461807708436,Two year,Mailed Check,Female,21376.159043183194,CUST00464,0
49.26730805536786,289.1344048436897,6.554564924285001,356.3996676105454,33.48934272307452,Month-to-month,Mailed Check,Male,14244.873792839508,CUST00465,1
125.90448909156429,306.64524425039673,2.392867944513112,403.0384172343571,36.88404625253148,Month-to-month,Mailed Check,Male,38608.01280970414,CUST00466,1
47.16278071574212,222.16231544398008,5.3422250112505765,650.597391178491,28.102876115593478,Two year,Bank Transfer,Male,10477.792566585962,CUST00467,0
78.78632624280974,417.6238202150548,10.354656693644566,419.08135253129046,34.235127221802784,Month-to-month,Credit Card,Female,32903.04654623183,CUST00468,1
58.08402866137222,191.95186007110286,6.719217306744319,418.49031424701764,15.877565816841113,Two year,Credit Card,Male,11149.337341973649,CUST00469,0
89.7386392907807,226.8438737296314,6.4589127423204085,430.7366667665977,20.9213568100435,Month-to-month,Bank Transfer,Male,20356.660559946795,CUST00470,0
57.847527628393806,163.3139956697306,8.12189188163887,360.9723081965067,31.374402492753504,Two year,Bank Transfer,Female,9447.310876608126,CUST00471,0
72.87517518490885,215.77816717977478,5.3784301322045565,344.4560400914551,29.85799240078363,Month-to-month,Credit Card,Male,15724.871734304637,CUST00472,0
89.39725061778151,296.06054468703906,6.2170132181816875,638.2272236647723,19.417043303823796,Two year,Mailed Check,Female,26466.998711424134,CUST00473,0
64.71350285837822,157.0128199190915,5.244037476509289,381.05531475320294,24.871851337729574,Month-to-month,Electronic Check,Female,10160.849570636152,CUST00474,0
55.83995487206526,280.3138784146042,6.223169786567068,334.3448494269419,26.062901349762207,Two year,Electronic Check,Female,15652.714320685087,CUST00475,1
56.343445228416265,172.31043799474912,5.2869845695104845,375.9696550049251,37.71149257339027,Month-to-month,Electronic Check,Female,9708.563725441563,CUST00476,0
75.08205902951462,185.1970373476001,4.594593796839785,423.5265903109253,31.532735966027907,One year,Mailed Check,Male,13904.974890223735,CUST00477,0
121.52665993906353,153.28160316442163,6.825252295006417,355.71193934144577,29.31137988304245,Two year,Credit Card,Male,18627.801262677152,CUST00478,0
45.63291717737773,309.01898140124354,9.03913531955467,385.41977212856733,33.357066699291785,Month-to-month,Bank Transfer,Male,14101.437584520574,CUST00479,1
77.13191665224277,104.62311997346079,3.545230195693963,291.52052640913644,39.521031804363666,One year,Credit Card,Male,8069.781769690573,CUST00480,0
44.277252087604175,193.7888289999637,5.30932268574222,388.11088898336806,37.31146105587635,One year,Mailed Check,Male,8580.43683339301,CUST00481,0
77.60509672900183,292.4898606355247,5.023617134470746,312.6429877767844,36.30012937652396,Month-to-month,Bank Transfer,Female,22698.703926872156,CUST00482,1
62.941323929324085,255.54475067689634,10.414016727228818,442.67653173367523,41.2384194383025,One year,Mailed Check,Male,16084.324930792893,CUST00483,1
97.09787255298895,289.6119148026343,4.6141717433454845,461.6223705477444,27.3449100294052,One year,Electronic Check,Male,28120.70079333328,CUST00484,1
56.69931634778665,286.8697579054494,5.2827666957131205,499.53298661256883,25.88474172333108,Two year,Electronic Check,Male,16265.319154094044,CUST00485,1
42.050393020851935,299.9639152412208,3.7151472822361864,490.77999630683917,31.594545366634897,Month-to-month,Mailed Check,Female,12613.600527966852,CUST00486,1
76.44647344017359,306.8069859789719,6.495046590548476,514.369519730349,27.33578681929389,Month-to-month,Bank Transfer,Female,23454.312104901186,CUST00487,0
88.53205044489212,218.78927713518343,5.648464339754701,399.45534884401036,29.39081491935353,Two year,Bank Transfer,Male,19369.86332013354,CUST00488,0
67.46566727039041,73.25377477040007,6.900669389025127,537.1220359956058,36.14130988467858,Two year,Credit Card,Female,4942.114794959931,CUST00489,0
90.8342853753718,297.70555399152147,3.819861215602547,452.13965933026066,34.04882066410964,Month-to-month,Electronic Check,Male,27041.871249099022,CUST00490,1
68.7741950641905,357.2990764855128,10.806465020708965,490.16599959053053,34.28518157487017,One year,Credit Card,Male,24572.956382469776,CUST00491,1
69.2978557238301,203.44920471130496,3.935936610753944,311.48089115200463,34.54901886131094,Month-to-month,Credit Card,Female,14098.593635211986,CUST00492,0
66.17481589503221,256.59489879067485,9.793647892773816,411.26234734632357,31.938304436044813,Month-to-month,Mailed Check,Female,16980.120187077333,CUST00493,1
86.62441570782784,253.68076543881284,4.094880709562565,280.387676740671,34.5133527737912,Month-to-month,Mailed Check,Male,21974.948082451687,CUST00494,0
60.55062111236596,298.24293289491385,4.336726627742714,536.9344398005322,36.15827622651302,Month-to-month,Credit Card,Male,18058.794829160714,CUST00495,1
103.55929401752186,271.03404794410454,3.5596665249799644,420.36307438369465,38.095434836758756,One year,Electronic Check,Female,28068.09465980264,CUST00496,0
63.657510719678655,72.18523731631923,6.47795128246061,263.6536234338627,29.18623573632278,Month-to-month,Mailed Check,Male,4595.132518266139,CUST00497,0
103.1029569665484,284.36620540985405,4.6894143634407115,368.0969686893349,41.98291357106047,Two year,Credit Card,Female,29318.996639112847,CUST00498,0
81.64681034585692,280.8363246958435,7.448313383376599,260.9431721671069,31.27054932471852,Two year,Credit Card,Male,22929.390140669027,CUST00499,1
78.41119592141544,207.10227230778185,6.073369265346507,458.1032204408852,18.369820824116466,One year,Credit Card,Female,16239.136849695813,CUST00500,0
64.86837801066383,173.8502004713612,4.906503443053605,544.6917432734245,29.377135590765413,Month-to-month,Credit Card,Male,11277.380521405947,CUST00501,0
51.26334927381442,118.68965794676919,4.110248249500556,416.9306315034954,33.87785819873288,Month-to-month,Credit Card,Male,6084.429390514792,CUST00502,0
94.27994810602053,240.87599340062175,5.947978769751251,399.6909845445115,30.431975175138373,Two year,Credit Card,Female,22709.77615779676,CUST00503,0
71.37613069604096,181.31070606192543,4.904068579383165,445.2769440617142,32.429998104630464,One year,Mailed Check,Male,12941.256652467455,CUST00504,0
56.54631238525737,176.08817685437225,6.591558882866411,257.73857676876736,29.137306236286204,Month-to-month,Electronic Check,Male,9957.137055757781,CUST00505,0
80.08866322316791,188.9072790814173,5.2702766455534515,354.5977697030147,25.914202402321358,Two year,Credit Card,Female,15129.331454756622,CUST00506,0
80.23224957924013,256.54979763444555,7.73187966251037,281.2650123730068,28.498884883510915,Two year,Bank Transfer,Male,20583.567393310386,CUST00507,1
82.9838031366462,269.6916922859966,5.184057279169794,195.9111103779368,43.893193730297,Two year,Mailed Check,Male,22380.04230025011,CUST00508,0
82.38749967117042,193.11372761352519,4.560306179628248,166.6608920523595,32.04006152704712,One year,Mailed Check,Male,15910.1571702578,CUST00509,0
70.02069963214286,211.63807131969278,6.986060856531807,443.1913815548028,14.666478020779332,One year,Credit Card,Female,14819.045822602238,CUST00510,0
100.33062690771555,242.61028036107243,5.895277995581625,208.2133866822774,31.67465011364004,Month-to-month,Mailed Check,Female,24341.24152288303,CUST00511,0
61.44588152184241,234.38714928640232,4.909564942771452,443.169557526035,27.807011157746267,Two year,Credit Card,Female,14402.125005294667,CUST00512,0
101.0778350790942,200.3067027737802,5.662372666253239,430.3753086198627,34.53961911890816,Two year,Electronic Check,Male,20246.567868205293,CUST00513,0
112.11248879709134,292.2798907906217,5.516152174977381,426.45062912687604,32.455008742390746,Month-to-month,Electronic Check,Male,32768.22598187866,CUST00514,1
66.42256581258317,204.83257219580298,5.8518158437746415,359.93578828453354,44.511259059379086,Month-to-month,Mailed Check,Male,13605.505007236417,CUST00515,0
107.36225347299947,293.74761206763935,4.663927174679728,466.2344302997658,30.876722618594243,Month-to-month,Mailed Check,Male,31537.405583894215,CUST00516,1
99.53597827863666,211.95106980822226,5.83997625900205,299.50272459224084,20.97938435664881,Two year,Bank Transfer,Female,21096.757080565014,CUST00517,0
90.6564232700022,283.6142682625491,6.649254471494711,664.4312399524836,32.947712090376754,Two year,Mailed Check,Male,25711.4551490216,CUST00518,1
64.57012058226609,156.13266286027934,7.694113240657304,536.896354286971,27.920437052774556,Month-to-month,Bank Transfer,Male,10081.504867718535,CUST00519,0
74.42008256238631,218.4002419148404,5.233536571457073,336.56214787749764,39.69117008110976,One year,Electronic Check,Male,16253.364034947566,CUST00520,0
71.31858603362093,58.01406639334359,3.178356572769367,239.21211156885548,40.3243229036482,Month-to-month,Electronic Check,Female,4137.481185233872,CUST00521,0
106.72485794424234,188.72244143672646,6.362707951215713,356.6465334531371,17.337340710386368,Two year,Credit Card,Male,20141.375753225228,CUST00522,0
65.94417838351204,229.69045148738647,5.670134496902764,417.1294220751599,23.001927616869065,Two year,Electronic Check,Male,15146.748105873632,CUST00523,0
74.86736454923638,151.46167973320348,5.067610725772151,486.9207818130213,38.25192089027047,Two year,Bank Transfer,Male,11339.536791825434,CUST00524,0
37.25414591527672,199.96412423520815,4.5059862196616995,432.56998557851665,31.250349637764057,Month-to-month,Mailed Check,Male,7449.4926620789665,CUST00525,0
97.63954093202065,212.10321091415912,5.68666601908952,385.49536930631604,25.20477139921091,Month-to-month,Credit Card,Male,20709.660143866047,CUST00526,0
70.70209476058278,208.8536538538757,6.05926735794097,439.8830418335467,19.60651956640114,Month-to-month,Bank Transfer,Female,14766.390825870674,CUST00527,0
64.1680129743247,215.28016850158164,6.14236201272706,537.6240488740227,20.43366401390778,Month-to-month,Mailed Check,Male,13814.100645524297,CUST00528,0
108.69711846046131,110.13271811655481,5.258860958032426,312.6682588097731,24.805360911615434,Two year,Credit Card,Male,11971.109107487751,CUST00529,0
48.38765428347891,278.9198522836663,6.764249249881072,216.55315522168402,17.52214353505439,Two year,Electronic Check,Male,13496.27738510105,CUST00530,0
55.65136156114593,233.31983387814023,6.311200015929683,475.2898385604294,17.89444690356264,Two year,Bank Transfer,Male,12984.566434538889,CUST00531,0
12.874175043705645,78.09299410397253,7.2124486895569575,437.86497401468745,31.693918862381075,Two year,Mailed Check,Male,1005.3828757816152,CUST00532,0
91.60131744996038,204.6704069209919,5.739867468397256,394.25213811992023,21.26941614950889,One year,Credit Card,Male,18748.078916982347,CUST00533,0
62.22273131435746,205.14465489114824,5.565022851767168,440.0540827174151,22.938021348221447,One year,Credit Card,Male,12764.660741868503,CUST00534,0
63.56602682664723,171.45808472643293,4.126348821136141,337.24754191539967,34.32025356207617,Two year,Electronic Check,Male,10898.909213365989,CUST00535,0
67.21117663103843,195.78107735737512,5.032080507013715,444.31563719770537,37.59613996217647,Two year,Mailed Check,Male,13158.676571281538,CUST00536,0
90.96397705791803,145.13888243082275,5.225367846945219,566.698412169359,32.25826554177621,Month-to-month,Electronic Check,Male,13202.409971649222,CUST00537,0
62.99160907162111,328.3646323898229,11.164051245202664,523.840767133684,41.69684155231282,Month-to-month,Electronic Check,Female,20684.2165564463,CUST00538,1
93.61986788815747,311.36822627306043,9.403751975380828,548.0305683936699,32.35529865247989,Month-to-month,Mailed Check,Female,29150.252208253838,CUST00539,1
102.49466651344395,293.6259241166626,3.606090438713208,494.4035465445951,46.6833102641392,Two year,Mailed Check,Female,30095.09117203913,CUST00540,0
64.54196481860274,226.96893970235797,5.820146080696456,315.6355049217942,33.95688442456403,One year,Mailed Check,Female,14649.021321185153,CUST00541,0
38.98320278511288,159.7739630072831,5.956668861828775,280.78679366102807,31.30224898061039,Month-to-month,Bank Transfer,Male,6228.500799694041,CUST00542,0
90.13919819543315,324.37825942707633,10.84006862437133,307.4773039121458,35.208421514081664,One year,Mailed Check,Female,29239.196216786866,CUST00543,1
96.49113332141972,178.52713984383192,5.917236177322264,383.97025065999435,18.145587263415607,One year,Credit Card,Female,17226.28605216293,CUST00544,0
73.15157578030058,291.63110108959063,6.148844377572867,176.94867358608266,39.77231380032191,Month-to-month,Electronic Check,Male,21333.274591247686,CUST00545,1
64.76326799525202,274.632788235573,10.020417310792805,299.7315631139707,38.87489353280458,Month-to-month,Bank Transfer,Female,17786.11686478371,CUST00546,0
82.34666479953923,146.79502960705915,4.533904454400515,566.0385236741862,30.512226999521815,One year,Mailed Check,Female,12088.081097290937,CUST00547,0
92.68589753397646,147.04203005186093,5.00630351704112,248.04898955065335,25.249079892719692,Month-to-month,Bank Transfer,Male,13628.722530574669,CUST00548,0
105.9731654382263,210.71745155565588,5.490115066476897,383.3196953926674,23.131409980346795,One year,Mailed Check,Male,22330.395354428958,CUST00549,0
88.31073101924787,267.64762455672985,9.284583996211712,380.1379220608778,37.52734375387841,Month-to-month,Bank Transfer,Male,23636.15738017001,CUST00550,1
49.564086960285735,138.67199619818064,5.238015070935551,376.53754231736343,34.62504266194688,Two year,Electronic Check,Female,6873.150878523038,CUST00551,0
77.46384650100197,116.63530325250692,4.1182286352105955,372.3337697858472,34.73745526795328,One year,Electronic Check,Female,9035.019227750012,CUST00552,0
79.52787319467866,295.39309783790804,4.712598711248841,195.03112249745243,32.866963174127235,One year,Credit Card,Male,23491.98482743646,CUST00553,1
103.70491130558602,303.2124092662613,9.536639380229552,384.61612342977446,40.75299826988997,Two year,Credit Card,Male,31444.61600971068,CUST00554,1
94.71283399975815,230.43830962497395,4.699978425668252,499.7621792800258,45.000871486911045,Month-to-month,Mailed Check,Female,21825.46536669503,CUST00555,0
68.98184288553185,177.46619937480156,5.899991784481038,412.953968839691,19.10701541306913,Month-to-month,Electronic Check,Male,12241.945482765032,CUST00556,0
78.90232180180463,96.56647699642679,6.648414267927148,585.5759999332699,31.336079800973586,Month-to-month,Bank Transfer,Female,7619.31924323863,CUST00557,0
66.07146535648747,331.7014455064148,9.87701291503824,306.4667075013323,34.92299041967893,One year,Bank Transfer,Male,21916.0005654739,CUST00558,1
72.42269968464626,301.33224759915856,5.862716474612978,286.76957966524225,31.099038517079848,One year,Bank Transfer,Male,21823.29487317333,CUST00559,0
76.6356584421984,392.64808799441465,10.498401529478041,343.7771687018261,39.69222149274187,One year,Credit Card,Female,30090.844759522224,CUST00560,1
72.104635314139,352.3389256841314,9.219075939784082,221.77782934412264,32.09866817764983,Month-to-month,Bank Transfer,Male,25405.26974342982,CUST00561,1
45.625561932888544,239.95775368835996,4.781003096555828,304.4916229462711,26.93870018723458,Month-to-month,Credit Card,Male,10948.207352185082,CUST00562,0
73.32670437823008,150.74085507396944,3.2517235662478887,471.3159563850872,41.17747381032692,Month-to-month,Credit Card,Male,11053.33011773058,CUST00563,0
97.59251946120554,107.44797998593081,6.005889112552339,246.18993521998544,33.20489276403016,Month-to-month,Mailed Check,Female,10486.119077844176,CUST00564,0
97.57680553243853,180.2935548191593,5.315666959468388,363.86935232536104,24.22290763907819,One year,Bank Transfer,Male,17592.46913734115,CUST00565,0
54.9669871860938,284.15863698715697,7.960863706518122,369.46292724947074,40.344638712862576,Month-to-month,Bank Transfer,Male,15619.344158090938,CUST00566,1
117.96441914353818,290.5986343684187,6.1813646334371235,321.49607068061545,35.88616749369642,Month-to-month,Electronic Check,Male,34280.29910717594,CUST00567,1
72.93787026858593,320.27573462181766,4.1551745004179566,352.5284920050489,42.24397431988198,Two year,Mailed Check,Male,23360.22998202219,CUST00568,0
82.20164448863082,205.24102369818402,4.0943990386174445,483.5020574158783,33.13980685505952,Month-to-month,Electronic Check,Male,16871.149664520777,CUST00569,0
49.514163176102606,267.2287705489993,6.479528449811253,308.4038371617535,18.969483780400907,Month-to-month,Mailed Check,Male,13231.608950312435,CUST00570,0
67.73570967274678,375.1412771041248,11.27158338920933,263.2900181894362,35.38339747633845,One year,Bank Transfer,Female,25410.460632188446,CUST00571,1
87.11220877715371,292.8903324678792,6.0628965204533465,511.1626712874127,39.777778427916104,Month-to-month,Credit Card,Female,25514.323790751856,CUST00572,1
101.8074923469513,132.2253245937963,5.734857909365475,460.769033632931,27.419327965188813,One year,Credit Card,Male,13461.52872165607,CUST00573,0
81.88918620554222,256.5789009841328,9.324872344314405,484.54450788451044,30.776031555997836,Two year,Credit Card,Female,21011.037399103032,CUST00574,1
71.02751427469003,297.72527333739794,3.8724744749010895,78.38855853843026,32.053955612644025,Two year,Credit Card,Female,21146.686101908024,CUST00575,1
73.91850943645154,192.48499230098417,4.472884621587619,444.9381642982095,29.43682546388565,Month-to-month,Credit Card,Male,14228.203719775602,CUST00576,0
63.86300386847418,317.1632039895558,10.450047398251687,194.55786826707518,40.614389131138125,Two year,Electronic Check,Female,20254.99492332267,CUST00577,1
101.60572358216726,274.02384753096385,10.04787678157469,465.22196138859726,40.5597001839793,Month-to-month,Mailed Check,Female,27842.39130715306,CUST00578,1
80.96092278229531,237.97907916948805,6.860756291159895,529.7011519194896,32.81276523170584,Month-to-month,Bank Transfer,Female,19267.005852442664,CUST00579,0
63.76988513846824,187.8858207650118,6.923389322773448,402.9629540037495,14.768003109832932,Month-to-month,Electronic Check,Female,11981.457209331633,CUST00580,0
87.0998634977067,154.17435099579308,4.654575840091585,433.14651899523994,43.43917042684829,Two year,Mailed Check,Female,13428.564926581099,CUST00581,0
96.34425557955667,172.59672386247155,3.9577907067001687,328.81255348010285,38.639611231311065,Month-to-month,Credit Card,Female,16628.702876000127,CUST00582,0
63.55513584261729,293.5896641766347,5.9769084038782205,326.7630475994393,37.456283113281295,Month-to-month,Mailed Check,Female,18659.13098873441,CUST00583,1
54.34606524641423,308.23760466599407,6.904657202608282,518.9061504816755,13.72957892421907,One year,Mailed Check,Female,16751.50097457655,CUST00584,0
91.04870547134782,180.09791475551464,6.2651394910806175,523.3562548221959,39.85296078195223,Month-to-month,Credit Card,Male,16397.681996578758,CUST00585,0
55.28015915596137,142.7453534589741,5.420195078576245,438.36723359361736,42.07286593015043,Month-to-month,Credit Card,Male,7890.98585798605,CUST00586,0
60.79792182818613,123.61286954442572,4.345573991831916,448.8941238699998,29.228766621266434,Month-to-month,Credit Card,Female,7515.4055795197655,CUST00587,0
84.42514023310969,228.76795122913597,6.427471267558683,513.5579440009932,19.260043640839058,Month-to-month,Bank Transfer,Female,19313.766363361003,CUST00588,0
74.93629544268188,139.46177827543394,6.274639793837996,263.29196644086545,32.6854713267224,Month-to-month,Credit Card,Male,10450.749019809711,CUST00589,0
98.63668839548815,243.90288507813648,5.962625517939334,426.5326628939685,30.728037715626026,Month-to-month,Bank Transfer,Female,24057.772874212704,CUST00590,0
37.05193070502708,185.10935366838132,5.9684078737292285,396.64628190249414,35.06868298723453,One year,Credit Card,Female,6858.6589449732155,CUST00591,0
81.22415080168538,144.57440622725068,5.428387113660431,475.25616239646473,22.677693995989983,Month-to-month,Bank Transfer,Male,11742.93337346633,CUST00592,0
63.69430062105696,297.8836364892581,5.025347974515201,388.93749878987813,41.25523485863717,Month-to-month,Mailed Check,Male,18973.489892640457,CUST00593,1
61.75234721579753,266.2318873656472,9.328576826163482,223.43659264206642,40.04606015059707,Two year,Electronic Check,Male,16440.443948520544,CUST00594,1
95.0243796892332,278.7203762114599,4.496775292696464,302.7045877959142,31.30911577595866,Month-to-month,Mailed Check,Female,26485.230856243685,CUST00595,0
83.85272078933656,180.75127970869616,5.216742282543739,355.67231690878225,33.44716684593897,One year,Mailed Check,Female,15156.486589728574,CUST00596,0
48.86628135848898,114.25715717310999,3.19021199170989,443.8796919404921,44.17544886895346,Month-to-month,Credit Card,Male,5583.322389642291,CUST00597,0
88.1592957810667,152.11531837187061,5.389164126325017,321.5731147545202,24.118737840270512,Month-to-month,Bank Transfer,Male,13410.37934517687,CUST00598,0
35.31187038732216,291.5762865763599,4.814801594522479,556.1656768360094,33.36105154605953,Month-to-month,Electronic Check,Female,10296.104039601123,CUST00599,1
67.73133596064382,263.4720932331089,9.210286722724021,440.7134899587266,31.776164538477776,Month-to-month,Credit Card,Male,17845.31686302577,CUST00600,1
50.162671144561486,219.975938999152,4.545711154037328,506.26508042895466,32.76486185178367,Month-to-month,Credit Card,Female,11034.580687730579,CUST00601,0
76.48442385989469,188.42364006313875,4.551197245623129,585.8261277298947,30.586557064164946,Month-to-month,Credit Card,Female,14411.473551813338,CUST00602,0
52.249429254083694,210.42505684697068,6.741006860783703,298.6569021827777,17.105849680909905,Month-to-month,Mailed Check,Male,10994.589121012334,CUST00603,0
37.50143638822571,239.77711107990157,4.9864831160055285,376.77505450575086,29.08999867742381,Month-to-month,Bank Transfer,Male,8991.98607851546,CUST00604,0
66.21668285737238,204.62149772916788,6.156574185607438,502.7397453422757,20.271254852900103,Month-to-month,Bank Transfer,Female,13549.356820932851,CUST00605,0
101.33015943852115,141.76375451808855,5.147004157995765,465.55795690409,28.576550626096903,Month-to-month,Electronic Check,Male,14364.943847921286,CUST00606,0
59.32035773626829,343.63494772193155,10.196691285723462,457.929895793799,37.46538820977396,Month-to-month,Bank Transfer,Male,20384.548029548834,CUST00607,1
57.27429902275514,295.46707067715295,6.820838265923264,414.0118452705509,47.24442095747159,Month-to-month,Bank Transfer,Male,16922.669357340783,CUST00608,1
87.4804336788431,323.45009338606894,10.16204271395878,309.42196877448345,39.408211931778,One year,Credit Card,Male,28295.55444287561,CUST00609,1
57.00377618193826,145.00414080818504,3.867679701796513,497.0604219293618,37.07605718985609,Month-to-month,Credit Card,Female,8265.78358808404,CUST00610,0
72.94211277556768,286.209207158891,6.217042212687366,391.83274144969073,33.54948640292736,One year,Mailed Check,Female,20876.70426598964,CUST00611,1
